snippet,Ugx3MXcQ9SPbYWFxQMZ4AaABAg,100,,plainText
snippet,UgzWj56hKWdpIvAF4F94AaABAg,100,,plainText
snippet,UgzG9mOr_8mpbLoj2e54AaABAg,100,,plainText
snippet,Ugztt5UJjoGBHyNgEkt4AaABAg,100,,plainText
snippet,Ugx6tjUplFwf96mkm3J4AaABAg,100,,plainText
snippet,UgyWGTo13EQ2hHUinNR4AaABAg,100,,plainText
snippet,UgwKq60dbH577cvu0kh4AaABAg,100,,plainText
snippet,UgwG215MiY4l_iDm9Bx4AaABAg,100,,plainText
"snippet,replies",6lsXmMNHCxw,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNLZ2dHQUFTQlFpZElCZ0JFZ1VJaVNBWUFCSUZDSWdnR0FBU0JRaUhJQmdBR0FBaURnb01DUFBEcWJNR0VLQzJrSU1C,plainText
snippet,Ugw29GfsHGts1bQlAe14AaABAg,100,,plainText
snippet,Ugz2x980xMbq_R1cSot4AaABAg,100,,plainText
snippet,Ugzx56Bu1FynPGY2SkB4AaABAg,100,,plainText
snippet,UgwpXFH8wMdFaOgzB0d4AaABAg,100,,plainText
snippet,UgzEKlvHw1NV36gSyDt4AaABAg,100,,plainText
snippet,Ugymgo0sUW7ZyR5Xf8V4AaABAg,100,,plainText
snippet,UgxwLecePRwmhuD447R4AaABAg,100,,plainText
snippet,Ugx4V4w6KdhsPkKRBqV4AaABAg,100,,plainText
Iyt488McFOc,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
Iyt488McFOc,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",Iyt488McFOc,100,,plainText
snippet,UgyPVKoMK-HxUgT2xnF4AaABAg,100,,plainText
snippet,UgyafZP05eK-sPW5_UB4AaABAg,100,,plainText
snippet,UgytTSyarK77B3KoXHt4AaABAg,100,,plainText
snippet,UgyimRYe11tu09QyZpt4AaABAg,100,,plainText
snippet,Ugzz5SSFb6B9fXU7J1V4AaABAg,100,,plainText
snippet,Ugx9fIRlQwL4gJgYcPJ4AaABAg,100,,plainText
snippet,UgyjARSTdKxhaUoMIGV4AaABAg,100,,plainText
snippet,UgxjjLc8jywZLfJJ_vl4AaABAg,100,,plainText
snippet,Ugzkx6hI3nMheVsFWJR4AaABAg,100,,plainText
DI3bKlJJyps,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
DI3bKlJJyps,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",DI3bKlJJyps,100,,plainText
snippet,UgwsUBSSazZiEDtRUxl4AaABAg,100,,plainText
snippet,Ugzaej61AUsdWjcZFBd4AaABAg,100,,plainText
snippet,UgyZGoXqts4EUCHoS1V4AaABAg,100,,plainText
snippet,UgyPiFWVHWbYhMJPTed4AaABAg,100,,plainText
snippet,UgyEEridmzePhN5eun14AaABAg,100,,plainText
snippet,UgyUp45TychV-gsA3HZ4AaABAg,100,,plainText
snippet,Ugy1Pg1yyvqdNYGjvaF4AaABAg,100,,plainText
snippet,UgwWk11_lsSifBJsFpR4AaABAg,100,,plainText
snippet,UgxBsbr7MfSS-X3so2Z4AaABAg,100,,plainText
snippet,Ugx40Hz94QeEdLMTe5Z4AaABAg,100,,plainText
s7y-HFi9ch4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
s7y-HFi9ch4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",s7y-HFi9ch4,100,,plainText
snippet,UgxHUG6jblKRTBO0zql4AaABAg,100,,plainText
snippet,UgwFf1pp5kTftNx_1b14AaABAg,100,,plainText
"snippet,replies",s7y-HFi9ch4,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNLZ2dHQUFTQlFpZElCZ0JFZ1VJaHlBWUFCSUZDSWdnR0FBU0JRaUpJQmdBR0FBaURnb01DUGJHbnJNR0VPaUVzcm9E,plainText
snippet,UgzK3S7XSaCmjaZbt_l4AaABAg,100,,plainText
snippet,UgzVLgDw3ypZSds0ESV4AaABAg,100,,plainText
snippet,UgzPpPh9DKk_y2HbGYN4AaABAg,100,,plainText
snippet,Ugy1XMTYLWzu0qIOP8F4AaABAg,100,,plainText
snippet,UgygPVY1DCzwCo70kfZ4AaABAg,100,,plainText
snippet,UgyE7TysaDUoxL0NeZR4AaABAg,100,,plainText
uR66hmTOnO0,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
uR66hmTOnO0,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",uR66hmTOnO0,100,,plainText
snippet,UgynRR92TkINPnlJbrt4AaABAg,100,,plainText
snippet,Ugyqx3v25tIxfvxvdoN4AaABAg,100,,plainText
snippet,UgzL2PN9qbTPW9ifddl4AaABAg,100,,plainText
snippet,UgyOri1Wgcj0gawNafJ4AaABAg,100,,plainText
snippet,UgxSnP7Jox29kA3pSuh4AaABAg,100,,plainText
snippet,Ugy0ZI3-MEN891CJDrp4AaABAg,100,,plainText
snippet,Ugwp1lzC_v276Z_nVxV4AaABAg,100,,plainText
snippet,UgzYK_kmK-2LndtU0bF4AaABAg,100,,plainText
snippet,Ugyv6QyirO11fHFg_yN4AaABAg,100,,plainText
snippet,UgyOBGtlLMRL2s8pxQ14AaABAg,100,,plainText
snippet,Ugz2eIzGxA8IzFU7qyF4AaABAg,100,,plainText
snippet,Ugy9pbLe-LynY5XCvwV4AaABAg,100,,plainText
snippet,UgyTrFdbU5v0snV3HyR4AaABAg,100,,plainText
snippet,Ugy48y_YOt7PUEq6hTt4AaABAg,100,,plainText
snippet,Ugyz8S8a1xlF0oB0rsR4AaABAg,100,,plainText
snippet,UgzOU_tkyyczGx-jpnJ4AaABAg,100,,plainText
"snippet,replies",uR66hmTOnO0,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJZ2dHQUFTQlFpZElCZ0JFZ1VJaVNBWUFCSUZDSWNnR0FBU0JRaW9JQmdBR0FBaURnb01DTjMxX3JJR0VPQzk3NkVC,plainText
snippet,UgyJqnq-feYs8xjVmTZ4AaABAg,100,,plainText
snippet,Ugx93SIDHBoHBgO9UhF4AaABAg,100,,plainText
snippet,Ugwg_4pm8xGtR6PwyoR4AaABAg,100,,plainText
snippet,Ugy69XybpbPy_-bbK9B4AaABAg,100,,plainText
snippet,UgwJ0Vfr_K7Ujg4_QTd4AaABAg,100,,plainText
snippet,UgzLHF3v9Sz1bASpkzp4AaABAg,100,,plainText
snippet,UgyIYjW_Djj79nUkt714AaABAg,100,,plainText
snippet,Ugw7nxRVbxIp_PsLCHJ4AaABAg,100,,plainText
snippet,UgyW2bP_8sJTv3jBzp54AaABAg,100,,plainText
snippet,UgzQX4TX5TLgbHh2Gpl4AaABAg,100,,plainText
"id,snippet",comida,50,video,relevance,2024-06-05T00:00:00Z,2024-07-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",carro,50,video,relevance,2024-06-05T00:00:00Z,2024-07-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",minecraft,50,video,relevance,2024-06-05T00:00:00Z,2024-07-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",vlog,50,video,relevance,2024-06-05T00:00:00Z,2024-07-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",Edukof,50,video,relevance,2024-05-06T00:00:00Z,2024-06-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
RGi0WDPoac0,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
RGi0WDPoac0,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",RGi0WDPoac0,100,,plainText
snippet,UgxkATlb5VOBt-YnlxF4AaABAg,100,,plainText
snippet,Ugz5TXWP5P8aC-vXPiN4AaABAg,100,,plainText
snippet,UgwsfYrBG5KKA_Pii7V4AaABAg,100,,plainText
snippet,UgxnXyOTdhGa8WM5Mwt4AaABAg,100,,plainText
snippet,UgzNpjqR5E_rOkaG7WJ4AaABAg,100,,plainText
snippet,Ugx9Gvdyj9c9hPFEyxN4AaABAg,100,,plainText
snippet,UgzdTKAmlSigERZ_gsR4AaABAg,100,,plainText
snippet,Ugx-R3QlXE70GaTFQxt4AaABAg,100,,plainText
snippet,UgygK_lv22gBAdOyNtt4AaABAg,100,,plainText
snippet,UgwtXrsa4bPDvlvHk0h4AaABAg,100,,plainText
1GjfVlvl8cY,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
1GjfVlvl8cY,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",1GjfVlvl8cY,100,,plainText
snippet,UgyXePaMKh52ezlzwZp4AaABAg,100,,plainText
snippet,UgyrHJY0caVXTt9kLIB4AaABAg,100,,plainText
snippet,Ugx0Xl28ts1k9clGfyF4AaABAg,100,,plainText
snippet,Ugxh-tWNaotxl1XA5OJ4AaABAg,100,,plainText
snippet,Ugz89NFh0dCWbP3L0Al4AaABAg,100,,plainText
snippet,Ugwez6beH4TMZ10JNH54AaABAg,100,,plainText
snippet,UgzU9yo_jADJq6QD49J4AaABAg,100,,plainText
r7HYDJ0dAr4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
r7HYDJ0dAr4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",r7HYDJ0dAr4,100,,plainText
snippet,Ugwj_HnFLLugJq3Evgp4AaABAg,100,,plainText
"snippet,replies",r7HYDJ0dAr4,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNLZ2dHQUFTQlFpSUlCZ0FFZ1VJblNBWUFSSUZDSWtnR0FBU0JRaUhJQmdBR0FBaURnb01DTVhaMzdJR0VQRFJzX01C,plainText
snippet,UgwjFTCfoVUU1LaDuKF4AaABAg,100,,plainText
snippet,Ugz7jCVOQtpKrajCK7p4AaABAg,100,,plainText
snippet,UgyYpATVFbHkgK5RgW54AaABAg,100,,plainText
snippet,Ugz0Hq74qBbTSHQCMjx4AaABAg,100,,plainText
snippet,Ugyu4aJcdhNFyj9Z0h54AaABAg,100,,plainText
snippet,UgweFuLi6JmKt-7T-Jx4AaABAg,100,,plainText
snippet,UgzQ7rY5NVzeoaT1_Yx4AaABAg,100,,plainText
snippet,UgzOgyhFqE-ReHWUF1J4AaABAg,100,,plainText
snippet,UgwJ4_0PnWXHGUqb-b54AaABAg,100,,plainText
snippet,Ugzy10gCGrdXjmW-Ab94AaABAg,100,,plainText
vEv_HKMVxnI,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
vEv_HKMVxnI,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",vEv_HKMVxnI,100,,plainText
snippet,UgwGX2Gkd0PNr9mA9s54AaABAg,100,,plainText
snippet,UgziP_xmPKlIvf-ngw14AaABAg,100,,plainText
snippet,UgzpLa0V9fX8buVkDxh4AaABAg,100,,plainText
snippet,Ugx1_VjVEfG98kRgS9x4AaABAg,100,,plainText
snippet,UgzaEj9_AB5y0c-AUft4AaABAg,100,,plainText
snippet,Ugx6ozExRSHHo0kl1gJ4AaABAg,100,,plainText
snippet,Ugxsq-X7ZPxucqG_QMB4AaABAg,100,,plainText
snippet,UgzRMy1FXijcMwTBf1d4AaABAg,100,,plainText
"snippet,replies",vEv_HKMVxnI,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJa2dHQUFTQlFpSElCZ0FFZ1VJblNBWUFSSUZDS2dnR0FBU0JRaUlJQmdBR0FBaURnb01DTU8xMnJJR0VNaWcycm9C,plainText
snippet,UgzEAVZXMQCiEUhzaqp4AaABAg,100,,plainText
p5ElIm4ABuU,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
p5ElIm4ABuU,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",p5ElIm4ABuU,100,,plainText
snippet,UgytsuKRo1ABH6PWjQt4AaABAg,100,,plainText
snippet,UgzN3tctuW02usVc6JF4AaABAg,100,,plainText
snippet,UgywBBaqXpBGzdQ0tMF4AaABAg,100,,plainText
"snippet,replies",p5ElIm4ABuU,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJY2dHQUFTQlFpSUlCZ0FFZ1VJaVNBWUFCSUZDSjBnR0FFU0JRaW9JQmdBR0FBaURnb01DUG5MN2JJR0VMQ20xTklE,plainText
snippet,UgzpbVu5AyjVO8G4ATJ4AaABAg,100,,plainText
snippet,Ugwm695QsDkOZByjDFR4AaABAg,100,,plainText
snippet,UgyiY1HUtoxUPsYpXT94AaABAg,100,,plainText
snippet,Ugz3r2n3WB4x7YLgkjl4AaABAg,100,,plainText
snippet,UgwCnaBZFJozNsOfCAB4AaABAg,100,,plainText
snippet,Ugz-P9Suc3r31x8pKNx4AaABAg,100,,plainText
snippet,UgxIrNzkcfPxdoLapiF4AaABAg,100,,plainText
snippet,UgyApO8JZnrW9fqSoHp4AaABAg,100,,plainText
snippet,UgxGdtb06VasKVJ5f6F4AaABAg,100,,plainText
snippet,Ugzs5nwXbDNFC9_UaPh4AaABAg,100,,plainText
snippet,UgzIBk9JuRrf5PFZj8V4AaABAg,100,,plainText
snippet,UgwfiSiBVrFjqhGlRXF4AaABAg,100,,plainText
snippet,UgxCRsbr7X3MuIngO654AaABAg,100,,plainText
snippet,UgwW3lIPSGgX7ssQrsh4AaABAg,100,,plainText
"snippet,replies",p5ElIm4ABuU,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJZ2dHQUFTQlFpZElCZ0JFZ1VJaVNBWUFCSUZDSWNnR0FBU0JRaW9JQmdBR0FBaURRb0xDTFhiNmJJR0VLQzBoazg=,plainText
snippet,UgzyLL0O6wQ45mlXB9B4AaABAg,100,,plainText
snippet,UgztwsoR4O0654e4XHp4AaABAg,100,,plainText
snippet,Ugy8G0YnWDlR8W88qUF4AaABAg,100,,plainText
snippet,UgzL1Fom3uBhW1FHABl4AaABAg,100,,plainText
snippet,Ugx33NvV8XdWcEJm8ft4AaABAg,100,,plainText
snippet,UgzIW1bEva1KCmNmvzt4AaABAg,100,,plainText
snippet,UgzuaTpBOwSd-oDiW_N4AaABAg,100,,plainText
snippet,Ugy80i7C8hUoEICnVTt4AaABAg,100,,plainText
LYitnPVJfeE,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
LYitnPVJfeE,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",LYitnPVJfeE,100,,plainText
snippet,UgyyKo3WEdGpkJwIazl4AaABAg,100,,plainText
snippet,Ugx0g_O2Hz8z-dIbe5h4AaABAg,100,,plainText
snippet,UgzxoDzHDWUQfVCSIkJ4AaABAg,100,,plainText
snippet,UgwffbindE2z_Sw5Uvl4AaABAg,100,,plainText
snippet,UgzBWPetV3prWIQiBGN4AaABAg,100,,plainText
snippet,Ugw3OJK37j-zmVTw4mV4AaABAg,100,,plainText
snippet,Ugz-hRo9-HsaGtM50-p4AaABAg,100,,plainText
snippet,UgxtdHgsuVWc5M783Ah4AaABAg,100,,plainText
snippet,UgwxOR5lY48M674_7rx4AaABAg,100,,plainText
snippet,Ugwvqnz1ncqUtquJLD54AaABAg,100,,plainText
snippet,Ugx4LmMw-aP84ELB7Wh4AaABAg,100,,plainText
snippet,UgzQPtPeTsyCyY0-SAd4AaABAg,100,,plainText
snippet,Ugx6jg9AUj3PgovMB-t4AaABAg,100,,plainText
snippet,UgzGcX25c4V0XfIPoZ54AaABAg,100,,plainText
snippet,UgwImFNjvURECaPxLzx4AaABAg,100,,plainText
snippet,UgyWOnFMMcfxfm3eGNx4AaABAg,100,,plainText
snippet,Ugw_50Lt9wg-5VyANgR4AaABAg,100,,plainText
snippet,Ugw4S_3Mm3y3OlfTgXd4AaABAg,100,,plainText
snippet,UgzwJSCdHJUUNVuXBMx4AaABAg,100,,plainText
snippet,UgxQaOSD8T5ZhqNUofp4AaABAg,100,,plainText
"snippet,replies",LYitnPVJfeE,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJZ2dHQUFTQlFpSElCZ0FFZ1VJcUNBWUFCSUZDSjBnR0FFU0JRaUpJQmdBR0FBaURnb01DT2EwLWJJR0VKakZnS2tD,plainText
zTDT7VUYsp4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
zTDT7VUYsp4,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",zTDT7VUYsp4,100,,plainText
snippet,UgyXhQZmOsJttDmK1G94AaABAg,100,,plainText
snippet,UgwNZq0rYP_HMRrnv3F4AaABAg,100,,plainText
snippet,UgzEQvOMXZ4b4e_qDsl4AaABAg,100,,plainText
snippet,Ugz3mT7yAKG90Uj-7aR4AaABAg,100,,plainText
snippet,UgyvQTdA8vaz_eW038N4AaABAg,100,,plainText
snippet,UgyjrZ2UKxLSRnu33pt4AaABAg,100,,plainText
_Glf-Ez8H7k,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
_Glf-Ez8H7k,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",_Glf-Ez8H7k,100,,plainText
snippet,UgyNx-MUOxT3Cyw5VOB4AaABAg,100,,plainText
snippet,UgxRvSN9Wy1t9mWexeN4AaABAg,100,,plainText
snippet,UgwuY1hIS9mL6dZZRtt4AaABAg,100,,plainText
snippet,UgxqrkCqrov6rf5oju54AaABAg,100,,plainText
snippet,Ugz9guyygV1ncJgzfN54AaABAg,100,,plainText
snippet,Ugy_HPINeGWmPnazuAp4AaABAg,100,,plainText
snippet,Ugx76AG_Xbl9fp3vhN94AaABAg,100,,plainText
snippet,UgwXODo411M0sJpyyLF4AaABAg,100,,plainText
snippet,UgzIOZkiATVVFRL27gd4AaABAg,100,,plainText
"snippet,replies",_Glf-Ez8H7k,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJY2dHQUFTQlFpb0lCZ0FFZ1VJaUNBWUFCSUZDSWtnR0FBU0JRaWRJQmdCR0FBaURnb01DS1h0N3JJR0VOank1dnNC,plainText
snippet,UgzzR5rnUBbO_Iu3UhZ4AaABAg,100,,plainText
"id,snippet",comida,50,video,relevance,2024-05-06T00:00:00Z,2024-06-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",carro,50,video,relevance,2024-05-06T00:00:00Z,2024-06-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",minecraft,50,video,relevance,2024-05-06T00:00:00Z,2024-06-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",vlog,50,video,relevance,2024-05-06T00:00:00Z,2024-06-05T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
"id,snippet",Edukof,50,video,relevance,2024-04-06T00:00:00Z,2024-05-06T00:00:00Z,BR,pt,UCmrAdc8HKdprnWZ8wsusmnA
UfFnNSFcW-M,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
UfFnNSFcW-M,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",UfFnNSFcW-M,100,,plainText
snippet,UgyV7knMY4mfp4B9DAt4AaABAg,100,,plainText
snippet,Ugzj-aDiiQFoh7Fqcbh4AaABAg,100,,plainText
snippet,Ugw8UwEi5Gm9xg28QVp4AaABAg,100,,plainText
snippet,UgwXHKUsuU1_Fcyye-t4AaABAg,100,,plainText
snippet,UgwMVAJ-1I8KJr3Z6Ct4AaABAg,100,,plainText
snippet,UgwK5ZJFdD-uxXrqanV4AaABAg,100,,plainText
snippet,UgxnIzmWEBUzJXmAul94AaABAg,100,,plainText
"snippet,replies",UfFnNSFcW-M,100,Z2V0X25ld2VzdF9maXJzdC0tQ2dnSWdBUVZGN2ZST0JJRkNJa2dHQUFTQlFpb0lCZ0FFZ1VJaUNBWUFCSUZDSWNnR0FBU0JRaWRJQmdCR0FBaURnb01DSktua3JFR0VKRHE3WmdD,plainText
snippet,UgyS5UauNBncY4oDujp4AaABAg,100,,plainText
snippet,UgzZXcD37pi3zybbZdt4AaABAg,100,,plainText
snippet,Ugza0MXALBfyYa2gGtd4AaABAg,100,,plainText
snippet,UgzcWa0Ngvph0tPcMC54AaABAg,100,,plainText
snippet,UgxetsIQEH95auGX97h4AaABAg,100,,plainText
snippet,UgxotfkCqUCDO-3WmgF4AaABAg,100,,plainText
snippet,UgxwlKMLx8pdSibykN54AaABAg,100,,plainText
snippet,UgzX-uffFisxR5rGTSN4AaABAg,100,,plainText
snippet,UgzbaIaJg6qZnuSt0vl4AaABAg,100,,plainText
snippet,UgyOC4P5v0YvrRhv5ZJ4AaABAg,100,,plainText
snippet,UgylhcFSfS6bkNrqbbx4AaABAg,100,,plainText
snippet,Ugx4_icn9Jw89ANfSWp4AaABAg,100,,plainText
snippet,UgwO_9efqjBNoy39H8d4AaABAg,100,,plainText
IlZYtxrfyYw,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
IlZYtxrfyYw,"snippet,statistics,contentDetails,status,liveStreamingDetails,localizations,topicDetails,recordingDetails"
"snippet,statistics,contentDetails,brandingSettings",UCmrAdc8HKdprnWZ8wsusmnA
"snippet,replies",IlZYtxrfyYw,100,,plainText
snippet,Ugxta9qm0YrS2nwHByN4AaABAg,100,,plainText
snippet,Ugy82XeWrNSf5GJ6tNR4AaABAg,100,,plainText
snippet,UgwHHto3iX-mAuvp86t4AaABAg,100,,plainText
snippet,UgzqV53MZDfMyjOVpL94AaABAg,100,,plainText
snippet,UgxCxdNq7e19FEddW8Z4AaABAg,100,,plainText
snippet,Ugy__jlYxgi_Alh-Stt4AaABAg,100,,plainText
snippet,Ugw-dA56End8qVxJ8i14AaABAg,100,,plainText
